Entry_ID;Entrytype;Featuretype
id_03809;entrytype:Toponym;featuretype:Pueblo
id_03810;entrytype:Toponym;featuretype:Pueblo
id_03811;entrytype:Toponym;featuretype:Rio
id_03812;entrytype:Toponym;featuretype:Islote
id_03813;entrytype:Toponym;featuretype:Pueblo
id_03814;entrytype:Toponym;featuretype:Pueblo
id_03815;entrytype:Toponym;featuretype:Monte
id_03816;entrytype:Toponym;featuretype:Pueblo
id_03817;entrytype:Toponym;featuretype:Pueblo
id_03818;entrytype:Toponym;featuretype:Punta
id_03819;entrytype:Toponym;featuretype:Pueblo
id_03820;entrytype:Toponym;featuretype:Pueblo
id_03821;entrytype:Toponym;featuretype:Provincia
id_03822;entrytype:Toponym;featuretype:Pueblo
id_03823;entrytype:Toponym;featuretype:Puente
id_03824;entrytype:Demonym;featuretype:Nación
id_03825;entrytype:Toponym;featuretype:Pueblo
id_03826;entrytype:Demonym;featuretype:Nación
id_03827;entrytype:Toponym;featuretype:Pueblo
id_03828;entrytype:Toponym;featuretype:Pueblo
id_03829;entrytype:Toponym;featuretype:Rio
id_03830;entrytype:Toponym;featuretype:Rio
id_03831;entrytype:Toponym;featuretype:Rio
id_03832;entrytype:Toponym;featuretype:Pueblo
id_03833;entrytype:Toponym;featuretype:Pueblo
id_03834;entrytype:Toponym;featuretype:Pueblo
id_03835;entrytype:Demonym;featuretype:Nación
id_03836;entrytype:Toponym;featuretype:Pueblo
id_03837;entrytype:Toponym;featuretype:Pueblo
id_03838;entrytype:Toponym;featuretype:Pueblo
id_03839;entrytype:Toponym;featuretype:Pueblo
id_03840;entrytype:Toponym;featuretype:Pueblo
id_03841;entrytype:Toponym;featuretype:Monte
id_03842;entrytype:Toponym;featuretype:Laguna
id_03843;entrytype:Toponym;featuretype:Provincia
id_03844;entrytype:Toponym;featuretype:Pueblo
id_03845;entrytype:Toponym;featuretype:Pueblo
id_03846;entrytype:Toponym;featuretype:Pueblo
id_03847;entrytype:Toponym;featuretype:Pueblo
id_03848;entrytype:Referral;featuretype:None
id_03849;entrytype:Toponym;featuretype:Puerto
id_03850;entrytype:Toponym;featuretype:Pueblo
id_03851;entrytype:Toponym;featuretype:Pueblo
id_03852;entrytype:Toponym;featuretype:Pueblo
id_03853;entrytype:Toponym;featuretype:Pueblo
id_03854;entrytype:Toponym;featuretype:Pueblo
id_03855;entrytype:Toponym;featuretype:Partido
id_03856;entrytype:Toponym;featuretype:Capital
id_03857;entrytype:Toponym;featuretype:Pueblo
id_03858;entrytype:Toponym;featuretype:Rio
id_03859;entrytype:Toponym;featuretype:Pueblo
id_03860;entrytype:Toponym;featuretype:Pueblo
id_03861;entrytype:Toponym;featuretype:Pueblo
id_03862;entrytype:Toponym;featuretype:Pueblo
id_03863;entrytype:Toponym;featuretype:Pueblo
id_03864;entrytype:Toponym;featuretype:Pueblo
id_03865;entrytype:Toponym;featuretype:Partido
id_03866;entrytype:Toponym;featuretype:Pueblo
id_03867;entrytype:Toponym;featuretype:Rio
id_03868;entrytype:Toponym;featuretype:Pueblo
id_03869;entrytype:Toponym;featuretype:Rio
id_03870;entrytype:Toponym;featuretype:Rio
id_03871;entrytype:Toponym;featuretype:Pueblo
id_03872;entrytype:Toponym;featuretype:Pueblo
id_03873;entrytype:Toponym;featuretype:Pueblo
id_03874;entrytype:Demonym;featuretype:Nación
id_03875;entrytype:Toponym;featuretype:Pueblo
id_03876;entrytype:Toponym;featuretype:Pueblo
id_03877;entrytype:Demonym;featuretype:Nación
id_03878;entrytype:Toponym;featuretype:Puerto
id_03879;entrytype:Toponym;featuretype:Pueblo
id_03880;entrytype:Toponym;featuretype:Punta
id_03881;entrytype:Toponym;featuretype:Isla
id_03882;entrytype:Toponym;featuretype:Pueblo
id_03883;entrytype:Toponym;featuretype:Caleta
id_03884;entrytype:Toponym;featuretype:Pueblo
id_03885;entrytype:Toponym;featuretype:Pueblo
id_03886;entrytype:Toponym;featuretype:Pueblo
id_03887;entrytype:Toponym;featuretype:Pueblo
id_03888;entrytype:Toponym;featuretype:Arroyo
id_03889;entrytype:Toponym;featuretype:Pueblo
id_03890;entrytype:Toponym;featuretype:Bahía
id_03891;entrytype:Toponym;featuretype:Pueblo
id_03892;entrytype:Toponym;featuretype:Pueblo
id_03893;entrytype:Toponym;featuretype:Pueblo
id_03894;entrytype:Toponym;featuretype:Pueblo
id_03895;entrytype:Toponym;featuretype:Montañas
id_03896;entrytype:Toponym;featuretype:Pueblo
id_03897;entrytype:Toponym;featuretype:Rio
id_03898;entrytype:Toponym;featuretype:Partido
id_03899;entrytype:Toponym;featuretype:Pueblo
id_03900;entrytype:Toponym;featuretype:Villa
id_03901;entrytype:Toponym;featuretype:Pueblo
id_03902;entrytype:Toponym;featuretype:Ciudad
id_03903;entrytype:Toponym;featuretype:Isla
id_03904;entrytype:Toponym;featuretype:Pueblo
id_03905;entrytype:Toponym;featuretype:Pueblo
id_03906;entrytype:Toponym;featuretype:Pueblo
id_03907;entrytype:Toponym;featuretype:Pueblo
id_03908;entrytype:Toponym;featuretype:Pueblo
id_03909;entrytype:Toponym;featuretype:Pueblo
id_03910;entrytype:Toponym;featuretype:Pueblo
id_03911;entrytype:Toponym;featuretype:Pueblo
id_03912;entrytype:Toponym;featuretype:Pueblo
id_03913;entrytype:Toponym;featuretype:Pueblo
id_03914;entrytype:Toponym;featuretype:Pueblo
id_03915;entrytype:Toponym;featuretype:Pueblo
id_03916;entrytype:Toponym;featuretype:Pueblo
id_03917;entrytype:Toponym;featuretype:Pueblo
id_03918;entrytype:Toponym;featuretype:Pueblo
id_03919;entrytype:Toponym;featuretype:Pueblo
id_03920;entrytype:Toponym;featuretype:Bahía
id_03921;entrytype:Toponym;featuretype:Isleta
id_03922;entrytype:Toponym;featuretype:Pueblo
id_03923;entrytype:Toponym;featuretype:Puerto
id_03924;entrytype:Toponym;featuretype:Pueblo
id_03925;entrytype:Toponym;featuretype:Rio
id_03926;entrytype:Toponym;featuretype:Volcán
id_03927;entrytype:Toponym;featuretype:Pueblo
id_03928;entrytype:Toponym;featuretype:Pueblo
id_03929;entrytype:Toponym;featuretype:Pueblo
id_03930;entrytype:Toponym;featuretype:Pueblo
id_03931;entrytype:Toponym;featuretype:Rio
id_03932;entrytype:Toponym;featuretype:Pueblo
id_03933;entrytype:Toponym;featuretype:Bahía
id_03934;entrytype:Toponym;featuretype:Isla
id_03935;entrytype:Toponym;featuretype:Pueblo
id_03936;entrytype:Toponym;featuretype:Rio
id_03937;entrytype:Toponym;featuretype:Pueblo
id_03938;entrytype:Referral;featuretype:None
id_03939;entrytype:Toponym;featuretype:Pueblo
id_03940;entrytype:Toponym;featuretype:Provincia
id_03941;entrytype:Toponym;featuretype:Laguna
id_03942;entrytype:Toponym;featuretype:Pueblo
id_03943;entrytype:Toponym;featuretype:Rio
id_03944;;entrytype:Demonym
id_03945;entrytype:Toponym;featuretype:Pueblo
id_03946;entrytype:Toponym;featuretype:Rio
id_03947;entrytype:Demonym;featuretype:Nación
id_03948;entrytype:Toponym;featuretype:Pueblo
id_03949;entrytype:Toponym;featuretype:Rio
id_03950;entrytype:Toponym;featuretype:Pueblo
id_03951;entrytype:Referral;featuretype:None
id_03952;entrytype:Toponym;featuretype:Rio
id_03953;entrytype:Toponym;featuretype:Rio
id_03954;entrytype:Toponym;featuretype:Puerto
id_03955;entrytype:Toponym;featuretype:Pueblo
id_03956;entrytype:Toponym;featuretype:Pueblo
id_03957;entrytype:Toponym;featuretype:Pueblo
id_03958;entrytype:Toponym;featuretype:Pueblo
id_03959;entrytype:Toponym;featuretype:Rio
id_03960;entrytype:Toponym;featuretype:Rio
id_03961;entrytype:Toponym;featuretype:Pueblo
id_03962;entrytype:Toponym;featuretype:Pueblo
id_03963;entrytype:Toponym;featuretype:Pueblo
id_03964;entrytype:Toponym;featuretype:Pueblo
id_03965;entrytype:Toponym;featuretype:Pueblo
id_03966;entrytype:Toponym;featuretype:Pueblo
id_03967;entrytype:Toponym;featuretype:Pueblo
id_03968;entrytype:Toponym;featuretype:Monte
id_03969;entrytype:Toponym;featuretype:Provincia
id_03970;entrytype:Toponym;featuretype:Pueblo
id_03971;entrytype:Toponym;featuretype:Pueblo
id_03972;entrytype:Toponym;featuretype:Rio
id_03973;entrytype:Demonym;featuretype:Nación
id_03974;entrytype:Toponym;featuretype:Pueblo
id_03975;entrytype:Toponym;featuretype:Rio
id_03976;entrytype:Toponym;featuretype:Pueblo
id_03977;entrytype:Toponym;featuretype:Pueblo
id_03978;entrytype:Toponym;featuretype:Pueblo
id_03979;entrytype:Toponym;featuretype:Pueblo
id_03980;entrytype:Toponym;featuretype:Rio
id_03981;entrytype:Toponym;featuretype:Rio
id_03982;;entrytype:Demonym
id_03983;entrytype:Toponym;featuretype:Provincia
id_03984;entrytype:Toponym;featuretype:Pueblo
id_03985;;entrytype:Demonym
id_03986;entrytype:Toponym;featuretype:Pueblo
id_03987;entrytype:Toponym;featuretype:Montaña
id_03988;entrytype:Toponym;featuretype:Rio
id_03989;entrytype:Toponym;featuretype:Pueblo
id_03990;entrytype:Toponym;featuretype:Rio
id_03991;entrytype:Toponym;featuretype:Valle
id_03992;entrytype:Toponym;featuretype:Pueblo
id_03993;entrytype:Toponym;featuretype:Pueblo
id_03994;entrytype:Toponym;featuretype:Pueblo
id_03995;entrytype:Toponym;featuretype:Pueblo
id_03996;entrytype:Referral;featuretype:None
id_03997;entrytype:Toponym;featuretype:Pueblo
id_03998;entrytype:Toponym;featuretype:Pueblo
id_03999;entrytype:Toponym;featuretype:Pueblo
id_04000;entrytype:Toponym;featuretype:Pueblo
id_04001;entrytype:Toponym;featuretype:Rio
id_04002;entrytype:Toponym;featuretype:Pueblo
id_04003;entrytype:Toponym;featuretype:Pueblo
id_04004;entrytype:Toponym;featuretype:Rio
id_04005;entrytype:Toponym;featuretype:Pueblo
id_04005a;entrytype:Toponym;featuretype:Pueblo
id_04006;entrytype:Toponym;featuretype:Pueblo
id_04007;entrytype:Toponym;featuretype:Pueblo
id_04008;entrytype:Toponym;featuretype:Ciudad
id_04009;entrytype:Toponym;featuretype:Pueblo
id_04010;entrytype:Toponym;featuretype:Provincia
id_04011;entrytype:Toponym;featuretype:Pueblo
id_04012;entrytype:Toponym;featuretype:Rio
id_04013;entrytype:Toponym;featuretype:Pueblo
id_04014;entrytype:Toponym;featuretype:Pueblo
id_04015;entrytype:Toponym;featuretype:Pueblo
id_04016;entrytype:Toponym;featuretype:Pueblo
id_04017;entrytype:Demonym;featuretype:Nación
id_04018;entrytype:Demonym;featuretype:Nación
id_04019;entrytype:Toponym;featuretype:Pueblo
id_04020;entrytype:Toponym;featuretype:Pueblo
id_04021;entrytype:Toponym;featuretype:Montañas
id_04022;entrytype:Toponym;featuretype:Isla
id_04023;entrytype:Toponym;featuretype:Provincia
id_04024;entrytype:Toponym;featuretype:Rio
id_04025;entrytype:Toponym;featuretype:Islas
id_04026;entrytype:Toponym;featuretype:Rio
id_04027;entrytype:Toponym;featuretype:Pueblo
id_04028;entrytype:Toponym;featuretype:Pueblo
id_04029;entrytype:Toponym;featuretype:Pueblo
id_04030;entrytype:Toponym;featuretype:Pueblo
id_04031;entrytype:Toponym;featuretype:Valle
id_04032;entrytype:Toponym;featuretype:Pueblo
id_04033;entrytype:Toponym;featuretype:Alcaldía mayor
id_04034;entrytype:Toponym;featuretype:Provincia
id_04035;entrytype:Toponym;featuretype:Rio
id_04036;entrytype:Toponym;featuretype:Rio
id_04037;entrytype:Toponym;featuretype:Pueblo
id_04038;entrytype:Toponym;featuretype:Pueblo
id_04039;entrytype:Demonym;featuretype:Nación
id_04040;entrytype:Toponym;featuretype:Pueblo
id_04041;entrytype:Toponym;featuretype:Pueblo
id_04042;entrytype:Toponym;featuretype:Pueblo
id_04043;entrytype:Toponym;featuretype:Pueblo
id_04044;entrytype:Toponym;featuretype:Llanura
id_04045;entrytype:Toponym;featuretype:Pueblo
id_04046;entrytype:Toponym;featuretype:Rio
id_04047;entrytype:Toponym;featuretype:País
id_04048;entrytype:Toponym;featuretype:Rio
id_04049;entrytype:Toponym;featuretype:Pueblo
id_04050;entrytype:Toponym;featuretype:Pueblo
id_04051;entrytype:Referral;featuretype:None
id_04052;entrytype:Toponym;featuretype:Rio
id_04053;;entrytype:Demonym
id_04054;entrytype:Toponym;featuretype:Pueblo
id_04055;entrytype:Toponym;featuretype:Montañas
id_04056;entrytype:Toponym;featuretype:Condado
id_04057;entrytype:Toponym;featuretype:Rio
id_04058;entrytype:Toponym;featuretype:Ciudad
id_04059;entrytype:Toponym;featuretype:Ciudad
id_04060;entrytype:Toponym;featuretype:Ciudad
id_04061;entrytype:Toponym;featuretype:Pueblo
id_04062;entrytype:Toponym;featuretype:Pueblo
id_04063;entrytype:Toponym;featuretype:Pueblo
id_04064;entrytype:Toponym;featuretype:Pueblo
id_04065;entrytype:Toponym;featuretype:Pueblo
id_04066;entrytype:Toponym;featuretype:Pueblo
id_04067;entrytype:Toponym;featuretype:Pueblo
id_04068;entrytype:Toponym;featuretype:Rio
id_04069;entrytype:Toponym;featuretype:Pueblo
id_04070;entrytype:Toponym;featuretype:Pueblo
id_04071;entrytype:Toponym;featuretype:Pueblo
id_04072;entrytype:Toponym;featuretype:Pueblo
id_04073;entrytype:Toponym;featuretype:Pueblo
id_04074;entrytype:Toponym;featuretype:Pueblo
id_04075;entrytype:Toponym;featuretype:Pueblo
id_04076;entrytype:Toponym;featuretype:Pueblo
id_04077;entrytype:Toponym;featuretype:Isla
id_04078;entrytype:Toponym;featuretype:Monte
id_04079;entrytype:Toponym;featuretype:Lago
id_04080;entrytype:Toponym;featuretype:Bahía
id_04081;entrytype:Toponym;featuretype:Condado
id_04082;entrytype:Toponym;featuretype:Pueblo
id_04083;entrytype:Toponym;featuretype:Pueblo
id_04084;entrytype:Toponym;featuretype:Pueblo
id_04085;entrytype:Toponym;featuretype:Pueblo
id_04086;entrytype:Toponym;featuretype:Rio
id_04087;entrytype:Toponym;featuretype:Rio
id_04088;entrytype:Toponym;featuretype:Rio
id_04089;entrytype:Toponym;featuretype:Rio
id_04090;entrytype:Toponym;featuretype:Rio
id_04091;entrytype:Toponym;featuretype:Rio
id_04092;entrytype:Toponym;featuretype:Puerto
id_04093;entrytype:Toponym;featuretype:Pueblo
id_04094;entrytype:Toponym;featuretype:Isla
id_04095;entrytype:Toponym;featuretype:Pueblo
id_04096;entrytype:Toponym;featuretype:Pueblo
id_04097;entrytype:Toponym;featuretype:Ensenada
id_04098;entrytype:Toponym;featuretype:Pueblo
id_04099;entrytype:Toponym;featuretype:Rio
id_04100;entrytype:Toponym;featuretype:Llanura
id_04101;entrytype:Toponym;featuretype:Pueblo
id_04102;entrytype:Toponym;featuretype:Pueblo
id_04103;entrytype:Toponym;featuretype:Pueblo
id_04104;entrytype:Toponym;featuretype:Pueblo
id_04105;entrytype:Toponym;featuretype:Pueblo
id_04106;entrytype:Toponym;featuretype:Provincia
id_04107;entrytype:Toponym;featuretype:Pueblo
id_04108;entrytype:Toponym;featuretype:Rio
id_04109;entrytype:Toponym;featuretype:Pueblo
id_04110;entrytype:Toponym;featuretype:Pueblo
id_04111;entrytype:Toponym;featuretype:Pueblo
id_04112;entrytype:Toponym;featuretype:Provincia
id_04113;entrytype:Toponym;featuretype:Pueblo
id_04114;entrytype:Toponym;featuretype:Pueblo
id_04115;entrytype:Toponym;featuretype:Pueblo
id_04116;entrytype:Toponym;featuretype:Pueblo
id_04117;entrytype:Toponym;featuretype:Pueblo
id_04118;entrytype:Toponym;featuretype:Rio
id_04119;entrytype:Toponym;featuretype:Pueblo
id_04120;entrytype:Toponym;featuretype:Pueblo
id_04121;entrytype:Toponym;featuretype:Pueblo
id_04122;entrytype:Toponym;featuretype:Pueblo
id_04123;entrytype:Toponym;featuretype:Pueblo
id_04124;entrytype:Toponym;featuretype:Pueblo
id_04125;entrytype:Toponym;featuretype:Pueblo
id_04126;entrytype:Toponym;featuretype:Pueblo
id_04127;entrytype:Toponym;featuretype:Pueblo
id_04128;entrytype:Toponym;featuretype:Pueblo
id_04129;entrytype:Toponym;featuretype:Pueblo
id_04130;entrytype:Toponym;featuretype:Pueblo
id_04131;entrytype:Toponym;featuretype:Pueblo
id_04132;entrytype:Toponym;featuretype:Rio
id_04133;entrytype:Toponym;featuretype:Pueblo
id_04134;entrytype:Toponym;featuretype:Pueblo
id_04135;entrytype:Toponym;featuretype:Pueblo
id_04136;entrytype:Toponym;featuretype:Pueblo
id_04137;entrytype:Toponym;featuretype:Rio
id_04138;entrytype:Toponym;featuretype:Pueblo
id_04139;entrytype:Toponym;featuretype:Pueblo
id_04140;entrytype:Toponym;featuretype:Partido
id_04141;entrytype:Toponym;featuretype:Provincia
id_04142;entrytype:Toponym;featuretype:Pueblo
id_04143;entrytype:Toponym;featuretype:Pueblo
id_04144;entrytype:Toponym;featuretype:Pueblo
id_04145;entrytype:Toponym;featuretype:Pueblo
id_04146;entrytype:Toponym;featuretype:Pueblo
id_04147;entrytype:Toponym;featuretype:Rio
id_04148;entrytype:Toponym;featuretype:Isla
id_04149;entrytype:Toponym;featuretype:Pueblo
id_04150;entrytype:Toponym;featuretype:Rio
id_04151;entrytype:Toponym;featuretype:Peñasco
id_04152;entrytype:Toponym;featuretype:Rio
id_04153;entrytype:Toponym;featuretype:Bahía
id_04154;entrytype:Toponym;featuretype:Fortaleza
id_04155;entrytype:Toponym;featuretype:Pueblo
id_04156;entrytype:Toponym;featuretype:Pueblo
id_04157;entrytype:Toponym;featuretype:Rio
id_04158;entrytype:Toponym;featuretype:Monte
id_04159;entrytype:Toponym;featuretype:Pueblo
id_04160;entrytype:Toponym;featuretype:Rio
id_04161;entrytype:Toponym;featuretype:Rio
id_04162;entrytype:Toponym;featuretype:Laguna
id_04163;;entrytype:Demonym
id_04164;entrytype:Toponym;featuretype:Pueblo
id_04165;entrytype:Toponym;featuretype:Pueblo
id_04166;entrytype:Toponym;featuretype:Pueblo
id_04167;entrytype:Toponym;featuretype:Pueblo
id_04168;entrytype:Toponym;featuretype:Rio
id_04169;entrytype:Toponym;featuretype:Pueblo
id_04170;entrytype:Toponym;featuretype:Pueblo
id_04171;entrytype:Toponym;featuretype:Pueblo
id_04172;entrytype:Toponym;featuretype:Pueblo
id_04173;entrytype:Toponym;featuretype:Provincia
id_04174;entrytype:Toponym;featuretype:Pueblo
id_04175;entrytype:Toponym;featuretype:Valle
id_04176;entrytype:Toponym;featuretype:Rio
id_04177;entrytype:Toponym;featuretype:Pueblo
id_04178;entrytype:Toponym;featuretype:Pueblo
id_04179;entrytype:Toponym;featuretype:Pueblo
id_04180;entrytype:Toponym;featuretype:Pueblo
id_04181;entrytype:Toponym;featuretype:Pueblo
id_04182;entrytype:Toponym;featuretype:Pueblo
id_04183;entrytype:Toponym;featuretype:Pueblo
id_04184;entrytype:Toponym;featuretype:Pueblo
id_04185;entrytype:Toponym;featuretype:Pueblo
id_04186;entrytype:Toponym;featuretype:Pueblo
id_04186a;entrytype:Toponym;featuretype:Isla
id_04187;entrytype:Toponym;featuretype:Rio
id_04188;entrytype:Toponym;featuretype:Rio
id_04189;entrytype:Toponym;featuretype:Pueblo
id_04190;entrytype:Toponym;featuretype:Pueblo
id_04191;entrytype:Toponym;featuretype:Ensenada
id_04192;entrytype:Toponym;featuretype:Pueblo
id_04193;entrytype:Toponym;featuretype:Pueblo
id_04194;entrytype:Toponym;featuretype:Isleta
id_04195;entrytype:Toponym;featuretype:Pueblo
id_04196;entrytype:Toponym;featuretype:Provincia
id_04197;entrytype:Toponym;featuretype:Rio
id_04198;entrytype:Toponym;featuretype:Rio
id_04199;entrytype:Demonym;featuretype:Nación
id_04200;entrytype:Toponym;featuretype:Rio
id_04201;entrytype:Toponym;featuretype:Punta
id_04202;entrytype:Toponym;featuretype:Rio
id_04203;entrytype:Toponym;featuretype:Punta
id_04204;entrytype:Toponym;featuretype:Ciudad
id_04205;entrytype:Toponym;featuretype:Pueblo
id_04206;entrytype:Toponym;featuretype:Pueblo
id_04207;entrytype:Referral;featuretype:None
id_04208;entrytype:Toponym;featuretype:Pueblo
id_04209;entrytype:Toponym;featuretype:Pueblo
id_04210;entrytype:Toponym;featuretype:Minas
id_04211;entrytype:Toponym;featuretype:Islas
id_04212;entrytype:Toponym;featuretype:Punta
id_04213;entrytype:Toponym;featuretype:Pueblo
id_04214;entrytype:Toponym;featuretype:Pueblo
id_04215;entrytype:Toponym;featuretype:Pueblo
id_04216;entrytype:Toponym;featuretype:Pueblo
id_04217;entrytype:Toponym;featuretype:Pueblo
id_04217a;entrytype:Toponym;featuretype:Rio
id_04218;entrytype:Toponym;featuretype:Pueblo
id_04219;entrytype:Toponym;featuretype:Ciudad
id_04220;entrytype:Toponym;featuretype:Punta
id_04221;entrytype:Toponym;featuretype:Rio
id_04222;entrytype:Toponym;featuretype:Pueblo
