entry_id,corresp_entry,normname,entrytype,majortype,featuretype,province,region,PlaceID
id_05228,,Asuncion,Correction,Correction,-,unspecified,,TopUrbiPlace15324
id_05229,,Atacama,Correction,Correction,-,unspecified,,TopUrbiPlace15325
id_05230,,,Correction,Correction,-,unspecified,,TopUrbiPlace15326
id_05231,,,Correction,Correction,-,unspecified,,TopUrbiPlace15327
id_05232,,Atrisco,Correction,Correction,-,unspecified,,TopUrbiPlace15328
id_05233,,Auila,Toponym,landmark,Monte,Caracas,unspecified,TopUrbiPlace15329
id_05234,,Azequias,Correction,Correction,-,unspecified,,TopUrbiPlace15330
id_05235,,Autlan,Correction,Correction,-,unspecified,,TopUrbiPlace15331
id_05236,,Bacuachi,Correction,Correction,-,unspecified,,TopUrbiPlace15332
id_05237,,Badillo,Correction,Correction,-,unspecified,,TopUrbiPlace15333
id_05238,,Bagnals,Correction,Correction,-,unspecified,,TopUrbiPlace15334
id_05239,,Bahama,Correction,Correction,-,unspecified,,TopUrbiPlace15335
id_05240,,Banaichi,Correction,Correction,-,unspecified,,TopUrbiPlace15336
id_05241,,Baradero,Correction,Correction,-,unspecified,,TopUrbiPlace15337
id_05242,,Barbacoas,Correction,Correction,-,unspecified,,TopUrbiPlace15338
id_05243,,Barbada,Correction,Correction,-,unspecified,,TopUrbiPlace15339
id_05244,,Barca,Correction,Correction,-,unspecified,,TopUrbiPlace15340
id_05245,,Barcelona,Correction,Correction,-,unspecified,,TopUrbiPlace15341
id_05246,,Barinas,Correction,Correction,-,unspecified,,TopUrbiPlace15342
id_05247,,Nuestra Señora de Chiquinquirá de las Barrancas,Toponym,settlement,Pueblo,Barinas,unspecified,TopUrbiPlace15343
id_05248,,San José Barrancas,Toponym,settlement,Pueblo,Venezuela,unspecified,TopUrbiPlace15344
id_05250,,Baruta,Toponym,settlement,Pueblo,Venezuela,unspecified,TopUrbiPlace15345
id_05251,,Batauano,Correction,Correction,-,unspecified,,TopUrbiPlace15346
id_05252,,Batchouen,Correction,Correction,-,unspecified,,TopUrbiPlace15347
id_05253,,Beata,Correction,Correction,-,unspecified,,TopUrbiPlace15348
id_05253a,,,Correction,Correction,-,unspecified,,TopUrbiPlace29294
id_05254,,Betas,Correction,Correction,-,unspecified,,TopUrbiPlace15349
id_05255,,Beteo,Correction,Correction,-,unspecified,,TopUrbiPlace15350
id_05256,,Betoies,Correction,Correction,-,unspecified,,TopUrbiPlace15351
id_05257,,Beuer,Correction,Correction,-,unspecified,,TopUrbiPlace15352
id_05258,,Bexar,Correction,Correction,-,unspecified,,TopUrbiPlace15353
id_05259,,Bezani,Correction,Correction,-,unspecified,,TopUrbiPlace15354
id_05260,,Bichadas,Correction,Correction,-,unspecified,,TopUrbiPlace15355
id_05261,,Blanca,Correction,Correction,-,unspecified,,TopUrbiPlace15356
id_05262,,Blanche,Correction,Correction,-,unspecified,,TopUrbiPlace15357
id_05262a,,,Correction,Correction,-,unspecified,,TopUrbiPlace29268
id_05263,,San Genaro Bocono,Correction,Correction,-,unspecified,,TopUrbiPlace15358
id_05264,,Bocono,Toponym,landmark,Rio,Barinas,unspecified,TopUrbiPlace15359
id_05265,,Bogotá,Correction,Correction,-,unspecified,,TopUrbiPlace15360
id_05266,,Bonaire,Correction,Correction,-,unspecified,,TopUrbiPlace15361
id_05267,,Bonza,Correction,Correction,-,unspecified,,TopUrbiPlace15362
id_05268,,Boqueron,Correction,Correction,-,unspecified,,TopUrbiPlace15363
id_05269,,Bos,Correction,Correction,-,unspecified,,TopUrbiPlace15364
id_05270,,Bramador,Correction,Correction,-,unspecified,,TopUrbiPlace15365
id_05271,,Brasil,Correction,Correction,-,unspecified,,TopUrbiPlace15366
id_05272,,Bucaranao,Correction,Correction,-,unspecified,,TopUrbiPlace15367
id_05273,,Buenauista,Correction,Correction,-,unspecified,,TopUrbiPlace15368
id_05274,,Buenos-aires,Correction,Correction,-,unspecified,,TopUrbiPlace15369
id_05275,,Bufele,Correction,Correction,-,unspecified,,TopUrbiPlace15370
id_05276,,Burgo,Correction,Correction,-,unspecified,,TopUrbiPlace15371
id_05277,,Buritica,Correction,Correction,-,unspecified,,TopUrbiPlace15372
id_05278,,Burlington,Correction,Correction,-,unspecified,,TopUrbiPlace15373
id_05279,,Bush,Correction,Correction,-,unspecified,,TopUrbiPlace15374
id_05280,,Cabello,Correction,Correction,-,unspecified,,TopUrbiPlace15375
id_05281,,Cabieres,Correction,Correction,-,unspecified,,TopUrbiPlace15376
id_05282,,Cacaguan,Correction,Correction,-,unspecified,,TopUrbiPlace15377
id_05283,,Cachiri,Correction,Correction,-,unspecified,,TopUrbiPlace15378
id_05284,,Caguan,Correction,Correction,-,unspecified,,TopUrbiPlace15379
id_05285,,Cahoqui,Correction,Correction,-,unspecified,,TopUrbiPlace15380
id_05286,,Caiena,Correction,Correction,-,unspecified,,TopUrbiPlace15381
id_05287,,Calamar,Correction,Correction,-,unspecified,,TopUrbiPlace15382
id_05288,,Calidonia,Correction,Correction,-,unspecified,,TopUrbiPlace15383
id_05289,,California,Correction,Correction,-,unspecified,,TopUrbiPlace15384
id_05290,,Caluo,Correction,Correction,-,unspecified,,TopUrbiPlace15385
id_05291,,Cana,Correction,Correction,-,unspecified,,TopUrbiPlace15386
id_05292,,Canada,Correction,Correction,-,unspecified,,TopUrbiPlace15387
id_05293,,,Correction,Correction,-,unspecified,,TopUrbiPlace15388
id_05294,,Cañete,Correction,Correction,-,unspecified,,TopUrbiPlace15389
id_05295,,,Correction,Correction,-,unspecified,,TopUrbiPlace15390
id_05296,,Caraibamba,Correction,Correction,-,unspecified,,TopUrbiPlace15391
id_05297,,Carapato,Correction,Correction,-,unspecified,,TopUrbiPlace15392
id_05298,,Cariaco,Correction,Correction,-,unspecified,,TopUrbiPlace15393
id_05299,,Caropa,Correction,Correction,-,unspecified,,TopUrbiPlace15394
id_05300,,Cartagena,Correction,Correction,-,unspecified,,TopUrbiPlace15395
id_05300a,,,Correction,Correction,-,unspecified,,TopUrbiPlace29295
id_05301,,Cataracui,Correction,Correction,-,unspecified,,TopUrbiPlace15396
id_05302,,Cermen,Correction,Correction,-,unspecified,,TopUrbiPlace15397
id_05303,,Cesares,Correction,Correction,-,unspecified,,TopUrbiPlace15398
id_05304,,Chahualtepeque,Correction,Correction,-,unspecified,,TopUrbiPlace15399
id_05305,,Chalco,Correction,Correction,-,unspecified,,TopUrbiPlace15400
id_05306,,Chambira,Correction,Correction,-,unspecified,,TopUrbiPlace15401
id_05307,,Chancay,Correction,Correction,-,unspecified,,TopUrbiPlace15402
id_05308,,Chanui,Correction,Correction,-,unspecified,,TopUrbiPlace15403
id_05309,,Charcas,Toponym,territory,Provincia,Charcas,unspecified,TopUrbiPlace15404
id_05310,,Checacupi,Correction,Correction,-,unspecified,,TopUrbiPlace15405
id_05311,,Chepillo,Correction,Correction,-,unspecified,,TopUrbiPlace15406
id_05312,,Chepo,Correction,Correction,-,unspecified,,TopUrbiPlace15407
id_05313,,Chiapa,Correction,Correction,-,unspecified,,TopUrbiPlace15408
id_05314,,Chichas,Correction,Correction,-,unspecified,,TopUrbiPlace15409
id_05315,,Chimborazo,Correction,Correction,-,unspecified,,TopUrbiPlace15410
id_05316,,Chipata,Correction,Correction,-,unspecified,,TopUrbiPlace15411
id_05317,,Cholula,Correction,Correction,-,unspecified,,TopUrbiPlace15412
id_05318,,Choros,Correction,Correction,-,unspecified,,TopUrbiPlace15413
id_05319,,Chorillos,Correction,Correction,-,unspecified,,TopUrbiPlace15414
id_05320,,Chucuito,Correction,Correction,-,unspecified,,TopUrbiPlace15415
id_05321,,Chumbiuilcas,Correction,Correction,-,unspecified,,TopUrbiPlace15416
id_05322,,,Correction,Correction,-,unspecified,,TopUrbiPlace15417
id_05323,,,Correction,Correction,-,unspecified,,TopUrbiPlace15418
id_05324,,,Correction,Correction,-,unspecified,,TopUrbiPlace15419
id_05325,,,Correction,Correction,-,unspecified,,TopUrbiPlace15420
id_05326,,,Correction,Correction,-,unspecified,,TopUrbiPlace15421
id_05326a,,Clarendon,Correction,Correction,-,unspecified,,TopUrbiPlace11513
id_05327,,Clcs,Correction,Correction,-,unspecified,,TopUrbiPlace11514
id_05328,,Coachic,Correction,Correction,-,unspecified,,TopUrbiPlace11515
id_05329,,Coaguila,Correction,Correction,-,unspecified,,TopUrbiPlace11516
id_05330,,Coahuitlan,Correction,Correction,-,unspecified,,TopUrbiPlace11517
id_05331,,Coari,Correction,Correction,-,unspecified,,TopUrbiPlace11518
id_05332,,,Correction,Correction,-,unspecified,,TopUrbiPlace11519
id_05333,,,Correction,Correction,-,unspecified,,TopUrbiPlace11520
id_05334,,Collauas,Correction,Correction,-,unspecified,,TopUrbiPlace11521
id_05335,,Colleton,Correction,Correction,-,unspecified,,TopUrbiPlace11522
id_05336,,,Correction,Correction,-,unspecified,,TopUrbiPlace11523
id_05337,,Colonias,Correction,Correction,-,unspecified,,TopUrbiPlace11524
id_05338,,Compostela,Correction,Correction,-,unspecified,,TopUrbiPlace11525
id_05339,,Condesuios,Correction,Correction,-,unspecified,,TopUrbiPlace11526
id_05340,,Connecticut,Correction,Correction,-,unspecified,,TopUrbiPlace11527
id_05341,,Corazon,Correction,Correction,-,unspecified,,TopUrbiPlace11528
id_05342,,Cordoua,Correction,Correction,-,unspecified,,TopUrbiPlace11529
id_05342a,,,Correction,Correction,-,unspecified,,TopUrbiPlace29269
id_05343,id_14670,Santiago Cuba,Toponym,settlement,Ciudad,unspecified,,TopUrbiPlace11530
id_05344,,Cuenca,Correction,Correction,-,unspecified,,TopUrbiPlace11531
id_05345,,,Correction,Correction,-,unspecified,,TopUrbiPlace11532
id_05346,,Cuiaba,Correction,Correction,-,unspecified,,TopUrbiPlace11533
id_05347,,Cal de sac,Correction,Correction,-,unspecified,,TopUrbiPlace11534
id_05348,,Cuma,Correction,Correction,-,unspecified,,TopUrbiPlace11535
id_05349,,Cumana,Correction,Correction,-,unspecified,,TopUrbiPlace11536
id_05350,,Cumberland,Correction,Correction,-,unspecified,,TopUrbiPlace15422
id_05351,,Cuzco,Correction,Correction,-,unspecified,,TopUrbiPlace15423
id_05354,,Dabaiba,Toponym,landmark,Rio,unspecified,unspecified,TopUrbiPlace15424
id_05355,,Dabgyan,Toponym,settlement,Pueblo,Sinaloa,,TopUrbiPlace15425
id_05356,,Dacadma,Toponym,landmark,Laguna,Amazonas,Brasil,TopUrbiPlace15426
id_05357,,Dacarron,Toponym,landmark,Bahía,Malvinas,unspecified,TopUrbiPlace15427
id_05358,,Dacino,Toponym,landmark,Rio,Sucumbios,Quito,TopUrbiPlace15428
id_05359,,Dado,Toponym,settlement,Barrio,Ixmiquilpan,Nueva España,TopUrbiPlace15429
id_05360,,Daima,Toponym,landmark,Rio,Buenos Aires,unspecified,TopUrbiPlace15430
id_05361,,Dajabon,Toponym,landmark,Rio,Saint-Domingue,unspecified,TopUrbiPlace15431
id_05362,,Dalby,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace15432
id_05363,,Dales-gift,Toponym,settlement,Ciudad,Virginia,unspecified,TopUrbiPlace15433
id_05364,,Rio de las Damas,Toponym,landmark,Rio,Santo Domingo,unspecified,TopUrbiPlace15434
id_05365,,Damas,Toponym,landmark,Rio,Chile,Chile,TopUrbiPlace15435
id_05366,,Damasein,Toponym,landmark,Rio,Saint-Domingue,unspecified,TopUrbiPlace15436
id_05367,,Damasiquini,Toponym,landmark,Rio,San Juan de los Llanos,Nueva Granada,TopUrbiPlace15437
id_05368,,Damaquiel,Toponym,landmark,Rio,Darien,Tierra-Firme,TopUrbiPlace15438
id_05369,,Damariscote,Toponym,landmark,Rio,Sagadahook,unspecified,TopUrbiPlace15534
id_05370,,Notre Dame,Toponym,landmark,Montes,New Scotland,Nueva Escocia,TopUrbiPlace15535
id_05371,,Dame,Toponym,landmark,Bahía,Terranova,unspecified,TopUrbiPlace15536
id_05372,,San Damian,Toponym,landmark,Isla,California,unspecified,TopUrbiPlace15537
id_05373,,Estrecho de Dampierre,Toponym,landmark,Abertura,unspecified,unspecified,TopUrbiPlace15538
id_05374,,Dan,Toponym,landmark,Rio,North Carolina,unspecified,TopUrbiPlace15539
id_05375,,Dañas,Toponym,settlement,Pueblo,Alausi,Quito,TopUrbiPlace15540
id_05376,,Danburi,Toponym,settlement,Pueblo,Pennsylvania,unspecified,TopUrbiPlace15541
id_05377,,Danicalqui,Toponym,landmark,Rio,unspecified,Chile,TopUrbiPlace15542
id_05378,,Daniel,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace15543
id_05379,,Daniel,Toponym,landmark,Puerto,Seara,unspecified,TopUrbiPlace15544
id_05380,,San Joseph de Dara,Toponym,settlement,Pueblo,Amazonas,Brasil,TopUrbiPlace15545
id_05381,,Dara,Toponym,landmark,Brazo,unspecified,unspecified,TopUrbiPlace15546
id_05382,,Daribazana,Toponym,settlement,Pueblo,Amazonas,unspecified,TopUrbiPlace15547
id_05383,,Darién,Toponym,territory,Provincia,Darien,Tierra-Firme,TopUrbiPlace15548
id_05384,,Santa María Darién,Toponym,settlement,Pueblo,Darien,unspecified,TopUrbiPlace15549
id_05385,,Darién,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace15550
id_05386,,Darién,Toponym,settlement,Pueblo,Georgia,unspecified,TopUrbiPlace15551
id_05387,,Dartmouth,Toponym,settlement,Ciudad,New England,unspecified,TopUrbiPlace15552
id_05388,,Dartmouth,Toponym,settlement,Pueblo,New Scotland,unspecified,TopUrbiPlace15553
id_05389,,Dato,Toponym,landmark,Rio,Merida,unspecified,TopUrbiPlace15554
id_05390,,Daule,Toponym,territory,Partido,Guayaquil,Quito,TopUrbiPlace15555
id_05391,,Daule,Toponym,landmark,Rio,Guayaquil,unspecified,TopUrbiPlace15556
id_05392,,Daufusqui,Toponym,landmark,Isla,Georgia,unspecified,TopUrbiPlace15557
id_05393,,San Joseph de David,Toponym,settlement,Pueblo,Veragua,Tierra-Firme,TopUrbiPlace15558
id_05394,,David,Toponym,settlement,Pueblo Parroquia,Jamaica,unspecified,TopUrbiPlace15559
id_05395,,David,Toponym,landmark,Punta,Acadia,Nueva Escocia,TopUrbiPlace15560
id_05396,,Davis,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace15561
id_05397,,Davis,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace15562
id_05398,,Davis,Toponym,landmark,Estrecho,Groenlandia,unspecified,TopUrbiPlace15563
id_05399,,Dauney,Toponym,landmark,Rio,Uraba,unspecified,TopUrbiPlace15564
id_05400,,Bahía de Dead-mans,Toponym,landmark,Bahía,Terranova,unspecified,TopUrbiPlace15565
id_05401,,Deane,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace15566
id_05402,,Debadee,Toponym,settlement,Pueblo,Ixmiquilpan,Nueva España,TopUrbiPlace15567
id_05403,,Dechana,Toponym,landmark,Rio,unspecified,Perú,TopUrbiPlace15568
id_05404,,Grand Decharge,Toponym,landmark,Rio,Canada,Nueva Francia,TopUrbiPlace15569
id_05405,,Punta de Deebles,Toponym,landmark,Punta,Barbados,unspecified,TopUrbiPlace15570
id_05406,,Dedham,Toponym,settlement,Ciudad,New England,unspecified,TopUrbiPlace15571
id_05407,,Deer,Toponym,landmark,Isla,Canada,Nueva Francia,TopUrbiPlace15572
id_05408,,Deerfield,Toponym,settlement,Ciudad,Massachussetts,Nueva Inglaterra,TopUrbiPlace15573
id_05409,,Deerfield,Toponym,landmark,Rio,Connecticut,unspecified,TopUrbiPlace15574
id_05410,,Deguedo,Toponym,settlement,Pueblo,Ixmiquilpan,Nueva España,TopUrbiPlace15575
id_05411,,Dehesa,Toponym,settlement,Pueblo,Concepcion,Chile,TopUrbiPlace15576
id_05412,,Delaware,Toponym,landmark,Rio,Pennsylvania,unspecified,TopUrbiPlace15577
id_05413,,Delaware,Toponym,settlement,Villa,Virginia,unspecified,TopUrbiPlace15578
id_05414,,Delaware,Toponym,settlement,Pueblo,Delaware,unspecified,TopUrbiPlace15579
id_05415,,Dele,Toponym,territory,Provincia,Dele,Brasil,TopUrbiPlace15580
id_05416,,Delec,Toponym,settlement,Pueblo,Cuenca,Quito,TopUrbiPlace15581
id_05417,,Delfin,Toponym,landmark,Isla,Canada,Nueva Francia,TopUrbiPlace15582
id_05418,,Delfin,Toponym,landmark,Bahía,unspecified,Patagonia,TopUrbiPlace15583
id_05419,,Delfin,Toponym,settlement,Pueblo Parroquia,Saint-Domingue,unspecified,TopUrbiPlace15584
id_05420,,Delgada,Toponym,landmark,Punta,unspecified,Patagonia,TopUrbiPlace15585
id_05421,,Delgada,Toponym,landmark,Punta,Tampico,unspecified,TopUrbiPlace15586
id_05422,,Delora,Toponym,landmark,Rio,Santiago,Chile,TopUrbiPlace15587
id_05423,,Demerari,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace15588
id_05424,,Demeveni,Toponym,landmark,Rio,Amazonas,Brasil,TopUrbiPlace15589
id_05425,,Den,Toponym,landmark,Cabo,Terranova,unspecified,TopUrbiPlace15590
id_05426,,Dennis,Toponym,landmark,Isla,Massachussetts,unspecified,TopUrbiPlace15591
id_05427,,Denonville,Toponym,structure,Fuerte,Iroqueses,unspecified,TopUrbiPlace15592
id_05428,,San Joseph de Dera,Toponym,settlement,Pueblo,Amazonas,Brasil,TopUrbiPlace15593
id_05429,,Derby,Toponym,settlement,Ciudad,Pennsylvania,unspecified,TopUrbiPlace15594
id_05430,,Derby,Toponym,settlement,Pueblo,Connecticut,Nueva Inglaterra,TopUrbiPlace15595
id_05431,,Derby,Toponym,settlement,Pueblo,Rhode Island,unspecified,TopUrbiPlace15596
id_05432,,San Pedro del Desaguadero,Toponym,settlement,Pueblo,Pacajes,Perú,TopUrbiPlace15597
id_05433,,San Pedro del Desaguadero,Toponym,settlement,Pueblo Asiento de Minas,Chucuito,Perú,TopUrbiPlace15598
id_05434,,Desaguadero,Toponym,landmark,Rio,Chucuito,unspecified,TopUrbiPlace15599
id_05435,,Desaguadero,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace15600
id_05436,,Desaguadero,Toponym,landmark,Rio,Charcas,unspecified,TopUrbiPlace15601
id_05437,,Desaguadero,Toponym,landmark,Lagunas,Chile,Chile,TopUrbiPlace15602
id_05438,,Desaguadero,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace15603
id_05439,,Descabezado,Toponym,landmark,Rio,Chillan,Chile,TopUrbiPlace15604
id_05440,,Punta Desconocida,Toponym,landmark,Punta,Yucatan,unspecified,TopUrbiPlace15605
id_05441,,Rio del Nuevo Descubrimiento,Toponym,landmark,Rio,Amazonas,unspecified,TopUrbiPlace15606
id_05442,,Descubrimiento,Toponym,settlement,Pueblo Real de Minas,Fresnillo,Nueva España,TopUrbiPlace15607
id_05443,,Deseada,Toponym,landmark,Isla,Guadalupe,unspecified,TopUrbiPlace15608
id_05444,,Deseado,Toponym,landmark,Puerto,Tierra Magallanica,unspecified,TopUrbiPlace15609
id_05445,,Deseado,Toponym,landmark,Cabo,unspecified,Patagonia,TopUrbiPlace15610
id_05446,,Desecho,Toponym,landmark,Isla,Puerto Rico,unspecified,TopUrbiPlace15611
id_05447,,Bahía du Desespoir,Toponym,landmark,Bahía,Terranova,unspecified,TopUrbiPlace15612
id_05448,,Desespoir,Toponym,landmark,Isla,Terranova,unspecified,TopUrbiPlace15613
id_05449,,Monte Desierto,Toponym,landmark,Isla,Sagadahook,unspecified,TopUrbiPlace15614
id_05450,,Desierto,Referral,Referral,None,unspecified,Perú,TopUrbiPlace15615
id_05451,,Desierto,Referral,Referral,None,unspecified,Perú,TopUrbiPlace15616
id_05452,,Viejos Desiertos,Toponym,landmark,Lago,Canada,Nueva Francia,TopUrbiPlace15617
id_05453,,Viejos Desiertos,Toponym,landmark,Rio,Louisiana,unspecified,TopUrbiPlace15618
id_05454,,Punta de los Desollados,Toponym,landmark,Punta,Nicaragua,Guatemala,TopUrbiPlace15619
id_05455,,Desparramadero,Toponym,landmark,Brazo,Cumana,unspecified,TopUrbiPlace15620
id_05456,,Despensa,Toponym,settlement,Pueblo,Costa Rica,Guatemala,TopUrbiPlace15621
id_05457,,Desposorios,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace15622
id_05458,,Destierro,Toponym,settlement,Pueblo,Amazonas,Brasil,TopUrbiPlace15623
id_05459,,Destierro,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace15624
id_05460,,Detham,Toponym,settlement,Pueblo,Massachussetts,Nueva Inglaterra,TopUrbiPlace15625
id_05461,,Detour,Toponym,landmark,Isla,Canada,Nueva Francia,TopUrbiPlace15626
id_05462,,Detreas,Toponym,landmark,Rio,Para,Brasil,TopUrbiPlace15627
id_05463,,Detroit,Toponym,landmark,Rio,Luisiana,unspecified,TopUrbiPlace15628
id_05464,,Devils-mouth,Toponym,landmark,Volcán,Nicaragua,Guatemala,TopUrbiPlace15629
id_05465,,Deux,Toponym,landmark,Rio,Virginia,unspecified,TopUrbiPlace15630
id_05466,,Dewaert,Toponym,landmark,Isla,Tierra Magallanica,unspecified,TopUrbiPlace15631
id_05467,,Dexera,Toponym,landmark,Rio,Cartagena,unspecified,TopUrbiPlace15632
id_05468,,Deylo,Toponym,landmark,Valle,unspecified,Perú,TopUrbiPlace15633
id_05469,,Morro del Diablo,Toponym,landmark,Monte,Saint-Domingue,unspecified,TopUrbiPlace15634
id_05470,,Diablo,Toponym,landmark,Islas,Guayana,unspecified,TopUrbiPlace15635
id_05471,,Diablo,Toponym,landmark,Terreno,Buenos Aires,unspecified,TopUrbiPlace15636
id_05472,,Diablo,Toponym,landmark,Rio,Luisiana,unspecified,TopUrbiPlace15637
id_05473,,Morro de los Diablos,Toponym,landmark,Monte,Arica,Perú,TopUrbiPlace15638
id_05474,,Diablos,Toponym,landmark,Monte,Yucatan,unspecified,TopUrbiPlace15639
id_05475,,Diaguitos,Toponym,settlement,Pueblo,Coquimbo,Chile,TopUrbiPlace15640
id_05476,,Diamante,Toponym,landmark,Islote,Martinica,unspecified,TopUrbiPlace15641
id_05477,,Diamante,Toponym,landmark,Ensenada,Martinica,unspecified,TopUrbiPlace15642
id_05478,,Diamante,Toponym,settlement,Pueblo Parroquia,Saint-Domingue,unspecified,TopUrbiPlace15643
id_05479,,Diamante,Toponym,landmark,Punta,Saint-Domingue,unspecified,TopUrbiPlace15644
id_05482,,Diamantes,Toponym,landmark,Islotes,Guadalupe,unspecified,TopUrbiPlace15645
id_05483,,Juan Diaz,Toponym,landmark,Rio,Arica,Perú,TopUrbiPlace15646
id_05484,,Diamantes,Toponym,landmark,Rio,Panama,Tierra-Firme,TopUrbiPlace15647
id_05485,id_07539,San Diego,Toponym,settlement,Pueblo,Valles,Nueva España,TopUrbiPlace15648
id_05486,,San Diego,Toponym,settlement,Pueblo,Cordoba,unspecified,TopUrbiPlace15649
id_05487,,San Diego,Toponym,settlement,Pueblo,Acaponeta,unspecified,TopUrbiPlace15650
id_05488,,San Diego,Toponym,settlement,Pueblo,Quijos y Macas,Quito,TopUrbiPlace15651
id_05489,,San Diego,Toponym,settlement,Pueblo,Venezuela,unspecified,TopUrbiPlace15652
id_05490,,San Diego,Toponym,settlement,Pueblo,Cumana,unspecified,TopUrbiPlace15653
id_05491,,San Diego,Toponym,landmark,Cayos,Florida,unspecified,TopUrbiPlace15654
id_05492,,San Diego,Toponym,landmark,Rio,Santa Marta,unspecified,TopUrbiPlace15655
id_05493,,San Diego,Toponym,landmark,Cabo,Estrecho,unspecified,TopUrbiPlace15656
id_05494,,San Diego,Toponym,structure,Fuerte,Florida,unspecified,TopUrbiPlace15657
id_05495,,San Diego,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace15658
id_05496,,Diemen,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace15659
id_05497,,Laguna de los Difuntos,Toponym,landmark,Laguna,Rey,Brasil,TopUrbiPlace15660
id_05498,,Difuntos,Toponym,landmark,Sierra,Rey,unspecified,TopUrbiPlace15661
